seqname	source	feature	start	end	score	strand	frame	attributes	Name	orf_classification	gene	chr
chr1	window	window	66001	67000	.	+	.	.	window.chr1.66001.67000	.	.	chr1
chr1	window	window	67001	68000	.	+	.	.	window.chr1.67001.68000	.	.	chr1
chr1	window	window	68001	69000	.	+	.	.	window.chr1.68001.69000	.	.	chr1
chr1	window	window	69001	70000	.	+	.	.	window.chr1.69001.70000	.	.	chr1
chr1	window	window	70001	71000	.	+	.	.	window.chr1.70001.71000	.	.	chr1
chr1	window	window	71001	72000	.	+	.	.	window.chr1.71001.72000	.	.	chr1
chr1	window	window	72001	73000	.	+	.	.	window.chr1.72001.73000	.	.	chr1
chr1	window	window	73001	74000	.	+	.	.	window.chr1.73001.74000	.	.	chr1
chr1	window	window	74001	75000	.	+	.	.	window.chr1.74001.75000	.	.	chr1
chr1	window	window	75001	76000	.	+	.	.	window.chr1.75001.76000	.	.	chr1
chr1	window	window	76001	77000	.	+	.	.	window.chr1.76001.77000	.	.	chr1
chr1	window	window	77001	78000	.	+	.	.	window.chr1.77001.78000	.	.	chr1
chr1	window	window	78001	79000	.	+	.	.	window.chr1.78001.79000	.	.	chr1
chr1	window	window	79001	80000	.	+	.	.	window.chr1.79001.80000	.	.	chr1
chr1	window	window	80001	81000	.	+	.	.	window.chr1.80001.81000	.	.	chr1
chr1	window	window	81001	82000	.	+	.	.	window.chr1.81001.82000	.	.	chr1
chr1	window	window	82001	83000	.	+	.	.	window.chr1.82001.83000	.	.	chr1
chr1	window	window	83001	84000	.	+	.	.	window.chr1.83001.84000	.	.	chr1
chr1	window	window	84001	85000	.	+	.	.	window.chr1.84001.85000	.	.	chr1
chr1	window	window	85001	86000	.	+	.	.	window.chr1.85001.86000	.	.	chr1
chr1	window	window	86001	87000	.	+	.	.	window.chr1.86001.87000	.	.	chr1
chr1	window	window	87001	88000	.	+	.	.	window.chr1.87001.88000	.	.	chr1
chr1	window	window	88001	89000	.	+	.	.	window.chr1.88001.89000	.	.	chr1
chr1	window	window	89001	90000	.	+	.	.	window.chr1.89001.90000	.	.	chr1
chr1	window	window	90001	91000	.	+	.	.	window.chr1.90001.91000	.	.	chr1
chr1	window	window	91001	92000	.	+	.	.	window.chr1.91001.92000	.	.	chr1
chr1	window	window	92001	93000	.	+	.	.	window.chr1.92001.93000	.	.	chr1
chr1	window	window	93001	94000	.	+	.	.	window.chr1.93001.94000	.	.	chr1
chr1	window	window	94001	95000	.	+	.	.	window.chr1.94001.95000	.	.	chr1
chr1	window	window	95001	96000	.	+	.	.	window.chr1.95001.96000	.	.	chr1
chr1	window	window	96001	97000	.	+	.	.	window.chr1.96001.97000	.	.	chr1
chr1	window	window	97001	98000	.	+	.	.	window.chr1.97001.98000	.	.	chr1
chr1	window	window	98001	99000	.	+	.	.	window.chr1.98001.99000	.	.	chr1
chr1	window	window	99001	100000	.	+	.	.	window.chr1.99001.100000	.	.	chr1
chr1	window	window	100001	101000	.	+	.	.	window.chr1.100001.101000	.	.	chr1
chr1	window	window	101001	102000	.	+	.	.	window.chr1.101001.102000	.	.	chr1
chr1	window	window	102001	103000	.	+	.	.	window.chr1.102001.103000	.	.	chr1
chr1	window	window	103001	104000	.	+	.	.	window.chr1.103001.104000	.	.	chr1
chr1	window	window	104001	105000	.	+	.	.	window.chr1.104001.105000	.	.	chr1
chr1	window	window	105001	106000	.	+	.	.	window.chr1.105001.106000	.	.	chr1
chr1	window	window	106001	107000	.	+	.	.	window.chr1.106001.107000	.	.	chr1
chr1	window	window	107001	108000	.	+	.	.	window.chr1.107001.108000	.	.	chr1
chr1	window	window	108001	109000	.	+	.	.	window.chr1.108001.109000	.	.	chr1
chr1	window	window	109001	110000	.	+	.	.	window.chr1.109001.110000	.	.	chr1
chr1	window	window	110001	111000	.	+	.	.	window.chr1.110001.111000	.	.	chr1
chr1	window	window	111001	112000	.	+	.	.	window.chr1.111001.112000	.	.	chr1
chr1	window	window	112001	113000	.	+	.	.	window.chr1.112001.113000	.	.	chr1
chr1	window	window	113001	114000	.	+	.	.	window.chr1.113001.114000	.	.	chr1
chr1	window	window	114001	115000	.	+	.	.	window.chr1.114001.115000	.	.	chr1
chr1	window	window	115001	116000	.	+	.	.	window.chr1.115001.116000	.	.	chr1
chr1	window	window	116001	117000	.	+	.	.	window.chr1.116001.117000	.	.	chr1
chr1	window	window	117001	118000	.	+	.	.	window.chr1.117001.118000	.	.	chr1
chr1	window	window	118001	119000	.	+	.	.	window.chr1.118001.119000	.	.	chr1
chr1	window	window	119001	120000	.	+	.	.	window.chr1.119001.120000	.	.	chr1
chr1	window	window	120001	121000	.	+	.	.	window.chr1.120001.121000	.	.	chr1
chr1	window	window	121001	122000	.	+	.	.	window.chr1.121001.122000	.	.	chr1
chr1	window	window	122001	123000	.	+	.	.	window.chr1.122001.123000	.	.	chr1
chr1	window	window	123001	124000	.	+	.	.	window.chr1.123001.124000	.	.	chr1
chr1	window	window	124001	125000	.	+	.	.	window.chr1.124001.125000	.	.	chr1
chr1	window	window	125001	126000	.	+	.	.	window.chr1.125001.126000	.	.	chr1
chr1	window	window	126001	127000	.	+	.	.	window.chr1.126001.127000	.	.	chr1
chr1	window	window	127001	128000	.	+	.	.	window.chr1.127001.128000	.	.	chr1
chr1	window	window	128001	129000	.	+	.	.	window.chr1.128001.129000	.	.	chr1
chr1	window	window	129001	130000	.	+	.	.	window.chr1.129001.130000	.	.	chr1
chr1	window	window	130001	131000	.	+	.	.	window.chr1.130001.131000	.	.	chr1
chr1	window	window	131001	132000	.	+	.	.	window.chr1.131001.132000	.	.	chr1
chr1	window	window	132001	133000	.	+	.	.	window.chr1.132001.133000	.	.	chr1
chr1	window	window	133001	134000	.	+	.	.	window.chr1.133001.134000	.	.	chr1
chr1	window	window	134001	135000	.	+	.	.	window.chr1.134001.135000	.	.	chr1
chr1	window	window	135001	136000	.	+	.	.	window.chr1.135001.136000	.	.	chr1
chr1	window	window	136001	137000	.	+	.	.	window.chr1.136001.137000	.	.	chr1
chr1	window	window	137001	138000	.	+	.	.	window.chr1.137001.138000	.	.	chr1
chr1	window	window	138001	139000	.	+	.	.	window.chr1.138001.139000	.	.	chr1
chr1	window	window	139001	140000	.	+	.	.	window.chr1.139001.140000	.	.	chr1
chr1	window	window	140001	141000	.	+	.	.	window.chr1.140001.141000	.	.	chr1
chr1	window	window	141001	142000	.	+	.	.	window.chr1.141001.142000	.	.	chr1
chr1	window	window	142001	143000	.	+	.	.	window.chr1.142001.143000	.	.	chr1
chr1	window	window	143001	144000	.	+	.	.	window.chr1.143001.144000	.	.	chr1
chr1	window	window	144001	145000	.	+	.	.	window.chr1.144001.145000	.	.	chr1
chr1	window	window	145001	146000	.	+	.	.	window.chr1.145001.146000	.	.	chr1
chr1	window	window	146001	147000	.	+	.	.	window.chr1.146001.147000	.	.	chr1
chr1	window	window	147001	148000	.	+	.	.	window.chr1.147001.148000	.	.	chr1
chr1	window	window	148001	149000	.	+	.	.	window.chr1.148001.149000	.	.	chr1
chr1	window	window	149001	150000	.	+	.	.	window.chr1.149001.150000	.	.	chr1
chr1	window	window	150001	151000	.	+	.	.	window.chr1.150001.151000	.	.	chr1
chr1	window	window	151001	152000	.	+	.	.	window.chr1.151001.152000	.	.	chr1
chr1	window	window	152001	153000	.	+	.	.	window.chr1.152001.153000	.	.	chr1
chr1	window	window	153001	154000	.	+	.	.	window.chr1.153001.154000	.	.	chr1
chr1	window	window	154001	155000	.	+	.	.	window.chr1.154001.155000	.	.	chr1
chr1	window	window	155001	156000	.	+	.	.	window.chr1.155001.156000	.	.	chr1
chr1	window	window	156001	157000	.	+	.	.	window.chr1.156001.157000	.	.	chr1
chr1	window	window	157001	158000	.	+	.	.	window.chr1.157001.158000	.	.	chr1
chr1	window	window	158001	159000	.	+	.	.	window.chr1.158001.159000	.	.	chr1
chr1	window	window	159001	160000	.	+	.	.	window.chr1.159001.160000	.	.	chr1
chr1	window	window	160001	161000	.	+	.	.	window.chr1.160001.161000	.	.	chr1
chr1	window	window	161001	162000	.	+	.	.	window.chr1.161001.162000	.	.	chr1
chr1	window	window	162001	163000	.	+	.	.	window.chr1.162001.163000	.	.	chr1
chr1	window	window	163001	164000	.	+	.	.	window.chr1.163001.164000	.	.	chr1
chr1	window	window	164001	165000	.	+	.	.	window.chr1.164001.165000	.	.	chr1
chr1	window	window	165001	166000	.	+	.	.	window.chr1.165001.166000	.	.	chr1
chr1	window	window	166001	167000	.	+	.	.	window.chr1.166001.167000	.	.	chr1
chr1	window	window	167001	168000	.	+	.	.	window.chr1.167001.168000	.	.	chr1
chr1	window	window	168001	169000	.	+	.	.	window.chr1.168001.169000	.	.	chr1
chr1	window	window	169001	170000	.	+	.	.	window.chr1.169001.170000	.	.	chr1
chr1	window	window	170001	171000	.	+	.	.	window.chr1.170001.171000	.	.	chr1
chr1	window	window	171001	172000	.	+	.	.	window.chr1.171001.172000	.	.	chr1
chr1	window	window	172001	173000	.	+	.	.	window.chr1.172001.173000	.	.	chr1
chr1	window	window	173001	174000	.	+	.	.	window.chr1.173001.174000	.	.	chr1
chr1	window	window	174001	175000	.	+	.	.	window.chr1.174001.175000	.	.	chr1
chr1	window	window	175001	176000	.	+	.	.	window.chr1.175001.176000	.	.	chr1
chr1	window	window	176001	177000	.	+	.	.	window.chr1.176001.177000	.	.	chr1
chr1	window	window	177001	178000	.	+	.	.	window.chr1.177001.178000	.	.	chr1
chr1	window	window	178001	179000	.	+	.	.	window.chr1.178001.179000	.	.	chr1
chr1	window	window	179001	180000	.	+	.	.	window.chr1.179001.180000	.	.	chr1
chr1	window	window	180001	181000	.	+	.	.	window.chr1.180001.181000	.	.	chr1
chr1	window	window	181001	182000	.	+	.	.	window.chr1.181001.182000	.	.	chr1
chr1	window	window	182001	183000	.	+	.	.	window.chr1.182001.183000	.	.	chr1
chr1	window	window	183001	184000	.	+	.	.	window.chr1.183001.184000	.	.	chr1
chr1	window	window	184001	185000	.	+	.	.	window.chr1.184001.185000	.	.	chr1
chr1	window	window	185001	186000	.	+	.	.	window.chr1.185001.186000	.	.	chr1
chr1	window	window	186001	187000	.	+	.	.	window.chr1.186001.187000	.	.	chr1
chr1	window	window	187001	188000	.	+	.	.	window.chr1.187001.188000	.	.	chr1
chr1	window	window	188001	189000	.	+	.	.	window.chr1.188001.189000	.	.	chr1
chr1	window	window	189001	190000	.	+	.	.	window.chr1.189001.190000	.	.	chr1
chr1	window	window	190001	191000	.	+	.	.	window.chr1.190001.191000	.	.	chr1
chr1	window	window	191001	192000	.	+	.	.	window.chr1.191001.192000	.	.	chr1
chr1	window	window	192001	193000	.	+	.	.	window.chr1.192001.193000	.	.	chr1
chr1	window	window	193001	194000	.	+	.	.	window.chr1.193001.194000	.	.	chr1
chr1	window	window	194001	195000	.	+	.	.	window.chr1.194001.195000	.	.	chr1
chr1	window	window	195001	196000	.	+	.	.	window.chr1.195001.196000	.	.	chr1
chr1	window	window	196001	197000	.	+	.	.	window.chr1.196001.197000	.	.	chr1
chr1	window	window	197001	198000	.	+	.	.	window.chr1.197001.198000	.	.	chr1
chr1	window	window	198001	199000	.	+	.	.	window.chr1.198001.199000	.	.	chr1
chr1	window	window	199001	200000	.	+	.	.	window.chr1.199001.200000	.	.	chr1
chr1	window	window	200001	201000	.	+	.	.	window.chr1.200001.201000	.	.	chr1
chr1	window	window	201001	202000	.	+	.	.	window.chr1.201001.202000	.	.	chr1
chr1	window	window	202001	203000	.	+	.	.	window.chr1.202001.203000	.	.	chr1
chr1	window	window	203001	204000	.	+	.	.	window.chr1.203001.204000	.	.	chr1
chr1	window	window	204001	205000	.	+	.	.	window.chr1.204001.205000	.	.	chr1
chr1	window	window	205001	206000	.	+	.	.	window.chr1.205001.206000	.	.	chr1
chr1	window	window	206001	207000	.	+	.	.	window.chr1.206001.207000	.	.	chr1
chr1	window	window	207001	208000	.	+	.	.	window.chr1.207001.208000	.	.	chr1
chr1	window	window	208001	209000	.	+	.	.	window.chr1.208001.209000	.	.	chr1
chr1	window	window	209001	210000	.	+	.	.	window.chr1.209001.210000	.	.	chr1
chr1	window	window	210001	211000	.	+	.	.	window.chr1.210001.211000	.	.	chr1
chr1	window	window	211001	212000	.	+	.	.	window.chr1.211001.212000	.	.	chr1
chr1	window	window	212001	213000	.	+	.	.	window.chr1.212001.213000	.	.	chr1
chr1	window	window	213001	214000	.	+	.	.	window.chr1.213001.214000	.	.	chr1
chr1	window	window	214001	215000	.	+	.	.	window.chr1.214001.215000	.	.	chr1
chr1	window	window	215001	216000	.	+	.	.	window.chr1.215001.216000	.	.	chr1
chr1	window	window	216001	217000	.	+	.	.	window.chr1.216001.217000	.	.	chr1
chr1	window	window	217001	218000	.	+	.	.	window.chr1.217001.218000	.	.	chr1
chr1	window	window	218001	219000	.	+	.	.	window.chr1.218001.219000	.	.	chr1
chr1	window	window	219001	220000	.	+	.	.	window.chr1.219001.220000	.	.	chr1
chr1	window	window	220001	221000	.	+	.	.	window.chr1.220001.221000	.	.	chr1
chr1	window	window	221001	222000	.	+	.	.	window.chr1.221001.222000	.	.	chr1
chr1	window	window	222001	223000	.	+	.	.	window.chr1.222001.223000	.	.	chr1
chr1	window	window	223001	224000	.	+	.	.	window.chr1.223001.224000	.	.	chr1
chr1	window	window	224001	225000	.	+	.	.	window.chr1.224001.225000	.	.	chr1
chr1	window	window	225001	226000	.	+	.	.	window.chr1.225001.226000	.	.	chr1
chr1	window	window	226001	227000	.	+	.	.	window.chr1.226001.227000	.	.	chr1
chr1	window	window	227001	228000	.	+	.	.	window.chr1.227001.228000	.	.	chr1
chr1	window	window	228001	229000	.	+	.	.	window.chr1.228001.229000	.	.	chr1
chr1	window	window	229001	230000	.	+	.	.	window.chr1.229001.230000	.	.	chr1
chr1	window	window	230001	231000	.	+	.	.	window.chr1.230001.231000	.	.	chr1
chr1	window	window	231001	232000	.	+	.	.	window.chr1.231001.232000	.	.	chr1
chr1	window	window	232001	233000	.	+	.	.	window.chr1.232001.233000	.	.	chr1
chr1	window	window	233001	234000	.	+	.	.	window.chr1.233001.234000	.	.	chr1
chr1	window	window	234001	235000	.	+	.	.	window.chr1.234001.235000	.	.	chr1
chr1	window	window	235001	236000	.	+	.	.	window.chr1.235001.236000	.	.	chr1
chr1	window	window	236001	237000	.	+	.	.	window.chr1.236001.237000	.	.	chr1
chr1	window	window	237001	238000	.	+	.	.	window.chr1.237001.238000	.	.	chr1
chr1	window	window	238001	239000	.	+	.	.	window.chr1.238001.239000	.	.	chr1
chr1	window	window	239001	240000	.	+	.	.	window.chr1.239001.240000	.	.	chr1
chr1	window	window	240001	241000	.	+	.	.	window.chr1.240001.241000	.	.	chr1
chr1	window	window	241001	242000	.	+	.	.	window.chr1.241001.242000	.	.	chr1
chr1	window	window	242001	243000	.	+	.	.	window.chr1.242001.243000	.	.	chr1
chr1	window	window	243001	244000	.	+	.	.	window.chr1.243001.244000	.	.	chr1
chr1	window	window	244001	245000	.	+	.	.	window.chr1.244001.245000	.	.	chr1
chr1	window	window	245001	246000	.	+	.	.	window.chr1.245001.246000	.	.	chr1
chr1	window	window	246001	247000	.	+	.	.	window.chr1.246001.247000	.	.	chr1
chr1	window	window	247001	248000	.	+	.	.	window.chr1.247001.248000	.	.	chr1
chr1	window	window	248001	249000	.	+	.	.	window.chr1.248001.249000	.	.	chr1
chr1	window	window	249001	250000	.	+	.	.	window.chr1.249001.250000	.	.	chr1
chr1	window	window	250001	251000	.	+	.	.	window.chr1.250001.251000	.	.	chr1
chr1	window	window	251001	252000	.	+	.	.	window.chr1.251001.252000	.	.	chr1
chr1	window	window	252001	253000	.	+	.	.	window.chr1.252001.253000	.	.	chr1
chr1	window	window	253001	254000	.	+	.	.	window.chr1.253001.254000	.	.	chr1
chr1	window	window	254001	255000	.	+	.	.	window.chr1.254001.255000	.	.	chr1
chr1	window	window	255001	256000	.	+	.	.	window.chr1.255001.256000	.	.	chr1
chr1	window	window	256001	257000	.	+	.	.	window.chr1.256001.257000	.	.	chr1
chr1	window	window	257001	258000	.	+	.	.	window.chr1.257001.258000	.	.	chr1
chr1	window	window	258001	259000	.	+	.	.	window.chr1.258001.259000	.	.	chr1
chr1	window	window	259001	260000	.	+	.	.	window.chr1.259001.260000	.	.	chr1
chr1	window	window	260001	261000	.	+	.	.	window.chr1.260001.261000	.	.	chr1
chr1	window	window	261001	262000	.	+	.	.	window.chr1.261001.262000	.	.	chr1
chr1	window	window	262001	263000	.	+	.	.	window.chr1.262001.263000	.	.	chr1
chr1	window	window	263001	264000	.	+	.	.	window.chr1.263001.264000	.	.	chr1
chr1	window	window	264001	265000	.	+	.	.	window.chr1.264001.265000	.	.	chr1
chr1	window	window	265001	266000	.	+	.	.	window.chr1.265001.266000	.	.	chr1
chr1	window	window	266001	267000	.	+	.	.	window.chr1.266001.267000	.	.	chr1
chr1	window	window	267001	268000	.	+	.	.	window.chr1.267001.268000	.	.	chr1
chr1	window	window	268001	269000	.	+	.	.	window.chr1.268001.269000	.	.	chr1
chr1	window	window	269001	270000	.	+	.	.	window.chr1.269001.270000	.	.	chr1
chr1	window	window	270001	271000	.	+	.	.	window.chr1.270001.271000	.	.	chr1
chr1	window	window	271001	272000	.	+	.	.	window.chr1.271001.272000	.	.	chr1
chr1	window	window	272001	273000	.	+	.	.	window.chr1.272001.273000	.	.	chr1
chr1	window	window	273001	274000	.	+	.	.	window.chr1.273001.274000	.	.	chr1
chr1	window	window	274001	275000	.	+	.	.	window.chr1.274001.275000	.	.	chr1
chr1	window	window	275001	276000	.	+	.	.	window.chr1.275001.276000	.	.	chr1
chr1	window	window	276001	277000	.	+	.	.	window.chr1.276001.277000	.	.	chr1
chr1	window	window	277001	278000	.	+	.	.	window.chr1.277001.278000	.	.	chr1
chr1	window	window	278001	279000	.	+	.	.	window.chr1.278001.279000	.	.	chr1
chr1	window	window	279001	280000	.	+	.	.	window.chr1.279001.280000	.	.	chr1
chr1	window	window	280001	281000	.	+	.	.	window.chr1.280001.281000	.	.	chr1
chr1	window	window	281001	282000	.	+	.	.	window.chr1.281001.282000	.	.	chr1
chr1	window	window	282001	283000	.	+	.	.	window.chr1.282001.283000	.	.	chr1
chr1	window	window	283001	284000	.	+	.	.	window.chr1.283001.284000	.	.	chr1
chr1	window	window	284001	285000	.	+	.	.	window.chr1.284001.285000	.	.	chr1
chr1	window	window	285001	286000	.	+	.	.	window.chr1.285001.286000	.	.	chr1
chr1	window	window	286001	287000	.	+	.	.	window.chr1.286001.287000	.	.	chr1
chr1	window	window	287001	288000	.	+	.	.	window.chr1.287001.288000	.	.	chr1
chr1	window	window	288001	289000	.	+	.	.	window.chr1.288001.289000	.	.	chr1
chr1	window	window	289001	290000	.	+	.	.	window.chr1.289001.290000	.	.	chr1
chr1	window	window	290001	291000	.	+	.	.	window.chr1.290001.291000	.	.	chr1
chr1	window	window	291001	292000	.	+	.	.	window.chr1.291001.292000	.	.	chr1
chr1	window	window	292001	293000	.	+	.	.	window.chr1.292001.293000	.	.	chr1
chr1	window	window	293001	294000	.	+	.	.	window.chr1.293001.294000	.	.	chr1
chr1	window	window	294001	295000	.	+	.	.	window.chr1.294001.295000	.	.	chr1
chr1	window	window	295001	296000	.	+	.	.	window.chr1.295001.296000	.	.	chr1
chr1	window	window	296001	297000	.	+	.	.	window.chr1.296001.297000	.	.	chr1
chr1	window	window	297001	298000	.	+	.	.	window.chr1.297001.298000	.	.	chr1
chr1	window	window	298001	299000	.	+	.	.	window.chr1.298001.299000	.	.	chr1
chr1	window	window	299001	300000	.	+	.	.	window.chr1.299001.300000	.	.	chr1
chr1	window	window	300001	301000	.	+	.	.	window.chr1.300001.301000	.	.	chr1
chr1	window	window	301001	302000	.	+	.	.	window.chr1.301001.302000	.	.	chr1
chr1	window	window	302001	303000	.	+	.	.	window.chr1.302001.303000	.	.	chr1
chr1	window	window	303001	304000	.	+	.	.	window.chr1.303001.304000	.	.	chr1
chr1	window	window	304001	305000	.	+	.	.	window.chr1.304001.305000	.	.	chr1
chr1	window	window	305001	306000	.	+	.	.	window.chr1.305001.306000	.	.	chr1
chr1	window	window	306001	307000	.	+	.	.	window.chr1.306001.307000	.	.	chr1
chr1	window	window	307001	308000	.	+	.	.	window.chr1.307001.308000	.	.	chr1
chr1	window	window	308001	309000	.	+	.	.	window.chr1.308001.309000	.	.	chr1
chr1	window	window	309001	310000	.	+	.	.	window.chr1.309001.310000	.	.	chr1
chr1	window	window	310001	311000	.	+	.	.	window.chr1.310001.311000	.	.	chr1
chr1	window	window	311001	312000	.	+	.	.	window.chr1.311001.312000	.	.	chr1
chr1	window	window	312001	313000	.	+	.	.	window.chr1.312001.313000	.	.	chr1
chr1	window	window	313001	314000	.	+	.	.	window.chr1.313001.314000	.	.	chr1
chr1	window	window	314001	315000	.	+	.	.	window.chr1.314001.315000	.	.	chr1
chr1	window	window	315001	316000	.	+	.	.	window.chr1.315001.316000	.	.	chr1
chr1	window	window	316001	317000	.	+	.	.	window.chr1.316001.317000	.	.	chr1
chr1	window	window	317001	318000	.	+	.	.	window.chr1.317001.318000	.	.	chr1
chr1	window	window	318001	319000	.	+	.	.	window.chr1.318001.319000	.	.	chr1
chr1	window	window	319001	320000	.	+	.	.	window.chr1.319001.320000	.	.	chr1
chr1	window	window	320001	321000	.	+	.	.	window.chr1.320001.321000	.	.	chr1
chr1	window	window	321001	322000	.	+	.	.	window.chr1.321001.322000	.	.	chr1
chr1	window	window	322001	323000	.	+	.	.	window.chr1.322001.323000	.	.	chr1
chr1	window	window	323001	324000	.	+	.	.	window.chr1.323001.324000	.	.	chr1
chr1	window	window	324001	325000	.	+	.	.	window.chr1.324001.325000	.	.	chr1
chr1	window	window	325001	326000	.	+	.	.	window.chr1.325001.326000	.	.	chr1
chr1	window	window	326001	327000	.	+	.	.	window.chr1.326001.327000	.	.	chr1
chr1	window	window	327001	328000	.	+	.	.	window.chr1.327001.328000	.	.	chr1
chr1	window	window	328001	329000	.	+	.	.	window.chr1.328001.329000	.	.	chr1
chr1	window	window	329001	330000	.	+	.	.	window.chr1.329001.330000	.	.	chr1
chr1	window	window	330001	331000	.	+	.	.	window.chr1.330001.331000	.	.	chr1
