seqname	source	feature	start	end	score	strand	frame	attributes	Name	orf_classification	gene	chr
chr1	window	CDS	150001	160000	.	+	.	No comment	chr1.150001.160000	.	.	1
chr1	window	gene	160001	170000	.	+	.	No comment	chr1.160001.170000	.	.	1
chr1	window	CDS	160001	170000	.	+	.	No comment	chr1.160001.170000	.	.	1
chr1	window	gene	170001	180000	.	+	.	No comment	chr1.170001.180000	.	.	1
chr1	window	CDS	170001	180000	.	+	.	No comment	chr1.170001.180000	.	.	1
chr1	window	gene	180001	190000	.	+	.	No comment	chr1.180001.190000	.	.	1
chr1	window	CDS	180001	190000	.	+	.	No comment	chr1.180001.190000	.	.	1
chr1	window	gene	190001	200000	.	+	.	No comment	chr1.190001.200000	.	.	1
chr1	window	CDS	190001	200000	.	+	.	No comment	chr1.190001.200000	.	.	1
chr1	window	gene	200001	210000	.	+	.	No comment	chr1.200001.210000	.	.	1
chr1	window	CDS	200001	210000	.	+	.	No comment	chr1.200001.210000	.	.	1
chr1	window	gene	210001	220000	.	+	.	No comment	chr1.210001.220000	.	.	1
chr1	window	CDS	210001	220000	.	+	.	No comment	chr1.210001.220000	.	.	1
chr1	window	gene	220001	230000	.	+	.	No comment	chr1.220001.230000	.	.	1
chr1	window	CDS	220001	230000	.	+	.	No comment	chr1.220001.230000	.	.	1
chr1	window	gene	230001	240000	.	+	.	No comment	chr1.230001.240000	.	.	1
chr1	window	CDS	230001	240000	.	+	.	No comment	chr1.230001.240000	.	.	1
chr1	window	gene	240001	250000	.	+	.	No comment	chr1.240001.250000	.	.	1
chr1	window	CDS	240001	250000	.	+	.	No comment	chr1.240001.250000	.	.	1
chr1	window	gene	250001	260000	.	+	.	No comment	chr1.250001.260000	.	.	1
chr1	window	CDS	250001	260000	.	+	.	No comment	chr1.250001.260000	.	.	1
chr1	window	gene	260001	270000	.	+	.	No comment	chr1.260001.270000	.	.	1
chr1	window	CDS	260001	270000	.	+	.	No comment	chr1.260001.270000	.	.	1
chr1	window	gene	270001	280000	.	+	.	No comment	chr1.270001.280000	.	.	1
chr1	window	CDS	270001	280000	.	+	.	No comment	chr1.270001.280000	.	.	1
chr1	window	gene	280001	290000	.	+	.	No comment	chr1.280001.290000	.	.	1
chr1	window	CDS	280001	290000	.	+	.	No comment	chr1.280001.290000	.	.	1
chr1	window	gene	290001	300000	.	+	.	No comment	chr1.290001.300000	.	.	1
chr1	window	CDS	290001	300000	.	+	.	No comment	chr1.290001.300000	.	.	1
chr1	window	gene	300001	310000	.	+	.	No comment	chr1.300001.310000	.	.	1
chr1	window	CDS	300001	310000	.	+	.	No comment	chr1.300001.310000	.	.	1
chr1	window	gene	310001	320000	.	+	.	No comment	chr1.310001.320000	.	.	1
chr1	window	CDS	310001	320000	.	+	.	No comment	chr1.310001.320000	.	.	1
chr1	window	gene	320001	330000	.	+	.	No comment	chr1.320001.330000	.	.	1
chr1	window	CDS	320001	330000	.	+	.	No comment	chr1.320001.330000	.	.	1
chr1	window	gene	330001	340000	.	+	.	No comment	chr1.330001.340000	.	.	1
chr1	window	CDS	330001	340000	.	+	.	No comment	chr1.330001.340000	.	.	1
chr1	window	gene	340001	350000	.	+	.	No comment	chr1.340001.350000	.	.	1
chr1	window	CDS	340001	350000	.	+	.	No comment	chr1.340001.350000	.	.	1
chr1	window	gene	350001	360000	.	+	.	No comment	chr1.350001.360000	.	.	1
chr1	window	CDS	350001	360000	.	+	.	No comment	chr1.350001.360000	.	.	1
chr1	window	gene	360001	370000	.	+	.	No comment	chr1.360001.370000	.	.	1
chr1	window	CDS	360001	370000	.	+	.	No comment	chr1.360001.370000	.	.	1
chr1	window	gene	370001	380000	.	+	.	No comment	chr1.370001.380000	.	.	1
chr1	window	CDS	370001	380000	.	+	.	No comment	chr1.370001.380000	.	.	1
chr1	window	gene	380001	390000	.	+	.	No comment	chr1.380001.390000	.	.	1
chr1	window	CDS	380001	390000	.	+	.	No comment	chr1.380001.390000	.	.	1
chr1	window	gene	390001	400000	.	+	.	No comment	chr1.390001.400000	.	.	1
chr1	window	CDS	390001	400000	.	+	.	No comment	chr1.390001.400000	.	.	1
chr1	window	gene	400001	410000	.	+	.	No comment	chr1.400001.410000	.	.	1
chr1	window	CDS	400001	410000	.	+	.	No comment	chr1.400001.410000	.	.	1
chr1	window	gene	410001	420000	.	+	.	No comment	chr1.410001.420000	.	.	1
chr1	window	CDS	410001	420000	.	+	.	No comment	chr1.410001.420000	.	.	1
chr1	window	gene	420001	430000	.	+	.	No comment	chr1.420001.430000	.	.	1
chr1	window	CDS	420001	430000	.	+	.	No comment	chr1.420001.430000	.	.	1
chr1	window	gene	430001	440000	.	+	.	No comment	chr1.430001.440000	.	.	1
chr1	window	CDS	430001	440000	.	+	.	No comment	chr1.430001.440000	.	.	1
chr1	window	gene	440001	450000	.	+	.	No comment	chr1.440001.450000	.	.	1
chr1	window	CDS	440001	450000	.	+	.	No comment	chr1.440001.450000	.	.	1
chr1	window	gene	450001	460000	.	+	.	No comment	chr1.450001.460000	.	.	1
chr1	window	CDS	450001	460000	.	+	.	No comment	chr1.450001.460000	.	.	1
chr1	window	gene	460001	470000	.	+	.	No comment	chr1.460001.470000	.	.	1
chr1	window	CDS	460001	470000	.	+	.	No comment	chr1.460001.470000	.	.	1
chr1	window	gene	470001	480000	.	+	.	No comment	chr1.470001.480000	.	.	1
chr1	window	CDS	470001	480000	.	+	.	No comment	chr1.470001.480000	.	.	1
chr1	window	gene	480001	490000	.	+	.	No comment	chr1.480001.490000	.	.	1
chr1	window	CDS	480001	490000	.	+	.	No comment	chr1.480001.490000	.	.	1
chr1	window	gene	490001	500000	.	+	.	No comment	chr1.490001.500000	.	.	1
chr1	window	CDS	490001	500000	.	+	.	No comment	chr1.490001.500000	.	.	1
chr1	window	gene	500001	510000	.	+	.	No comment	chr1.500001.510000	.	.	1
chr1	window	CDS	500001	510000	.	+	.	No comment	chr1.500001.510000	.	.	1
chr1	window	gene	510001	520000	.	+	.	No comment	chr1.510001.520000	.	.	1
chr1	window	CDS	510001	520000	.	+	.	No comment	chr1.510001.520000	.	.	1
chr1	window	gene	520001	530000	.	+	.	No comment	chr1.520001.530000	.	.	1
chr1	window	CDS	520001	530000	.	+	.	No comment	chr1.520001.530000	.	.	1
chr1	window	gene	530001	540000	.	+	.	No comment	chr1.530001.540000	.	.	1
chr1	window	CDS	530001	540000	.	+	.	No comment	chr1.530001.540000	.	.	1
chr1	window	gene	540001	550000	.	+	.	No comment	chr1.540001.550000	.	.	1
chr1	window	CDS	540001	550000	.	+	.	No comment	chr1.540001.550000	.	.	1
chr1	window	gene	550001	560000	.	+	.	No comment	chr1.550001.560000	.	.	1
chr1	window	CDS	550001	560000	.	+	.	No comment	chr1.550001.560000	.	.	1
chr1	window	gene	560001	570000	.	+	.	No comment	chr1.560001.570000	.	.	1
chr1	window	CDS	560001	570000	.	+	.	No comment	chr1.560001.570000	.	.	1
chr1	window	gene	570001	580000	.	+	.	No comment	chr1.570001.580000	.	.	1
chr1	window	CDS	570001	580000	.	+	.	No comment	chr1.570001.580000	.	.	1
chr1	window	gene	580001	590000	.	+	.	No comment	chr1.580001.590000	.	.	1
chr1	window	CDS	580001	590000	.	+	.	No comment	chr1.580001.590000	.	.	1
chr1	window	gene	590001	600000	.	+	.	No comment	chr1.590001.600000	.	.	1
chr1	window	CDS	590001	600000	.	+	.	No comment	chr1.590001.600000	.	.	1
chr1	window	gene	600001	610000	.	+	.	No comment	chr1.600001.610000	.	.	1
chr1	window	CDS	600001	610000	.	+	.	No comment	chr1.600001.610000	.	.	1
chr1	window	gene	610001	620000	.	+	.	No comment	chr1.610001.620000	.	.	1
chr1	window	CDS	610001	620000	.	+	.	No comment	chr1.610001.620000	.	.	1
chr1	window	gene	620001	630000	.	+	.	No comment	chr1.620001.630000	.	.	1
chr1	window	CDS	620001	630000	.	+	.	No comment	chr1.620001.630000	.	.	1
chr1	window	gene	630001	640000	.	+	.	No comment	chr1.630001.640000	.	.	1
chr1	window	CDS	630001	640000	.	+	.	No comment	chr1.630001.640000	.	.	1
chr1	window	gene	640001	650000	.	+	.	No comment	chr1.640001.650000	.	.	1
chr1	window	CDS	640001	650000	.	+	.	No comment	chr1.640001.650000	.	.	1
chr1	window	gene	650001	660000	.	+	.	No comment	chr1.650001.660000	.	.	1
chr1	window	CDS	650001	660000	.	+	.	No comment	chr1.650001.660000	.	.	1
chr1	window	gene	660001	670000	.	+	.	No comment	chr1.660001.670000	.	.	1
chr1	window	CDS	660001	670000	.	+	.	No comment	chr1.660001.670000	.	.	1
chr1	window	gene	670001	680000	.	+	.	No comment	chr1.670001.680000	.	.	1
chr1	window	CDS	670001	680000	.	+	.	No comment	chr1.670001.680000	.	.	1
chr1	window	gene	680001	690000	.	+	.	No comment	chr1.680001.690000	.	.	1
chr1	window	CDS	680001	690000	.	+	.	No comment	chr1.680001.690000	.	.	1
chr1	window	gene	690001	700000	.	+	.	No comment	chr1.690001.700000	.	.	1
chr1	window	CDS	690001	700000	.	+	.	No comment	chr1.690001.700000	.	.	1
chr1	window	gene	700001	710000	.	+	.	No comment	chr1.700001.710000	.	.	1
chr1	window	CDS	700001	710000	.	+	.	No comment	chr1.700001.710000	.	.	1
chr1	window	gene	710001	720000	.	+	.	No comment	chr1.710001.720000	.	.	1
chr1	window	CDS	710001	720000	.	+	.	No comment	chr1.710001.720000	.	.	1
chr1	window	gene	720001	730000	.	+	.	No comment	chr1.720001.730000	.	.	1
chr1	window	CDS	720001	730000	.	+	.	No comment	chr1.720001.730000	.	.	1
chr1	window	gene	730001	740000	.	+	.	No comment	chr1.730001.740000	.	.	1
chr1	window	CDS	730001	740000	.	+	.	No comment	chr1.730001.740000	.	.	1
chr1	window	gene	740001	750000	.	+	.	No comment	chr1.740001.750000	.	.	1
chr1	window	CDS	740001	750000	.	+	.	No comment	chr1.740001.750000	.	.	1
chr1	window	gene	750001	760000	.	+	.	No comment	chr1.750001.760000	.	.	1
chr1	window	CDS	750001	760000	.	+	.	No comment	chr1.750001.760000	.	.	1
chr1	window	gene	760001	770000	.	+	.	No comment	chr1.760001.770000	.	.	1
chr1	window	CDS	760001	770000	.	+	.	No comment	chr1.760001.770000	.	.	1
chr1	window	gene	770001	780000	.	+	.	No comment	chr1.770001.780000	.	.	1
chr1	window	CDS	770001	780000	.	+	.	No comment	chr1.770001.780000	.	.	1
chr1	window	gene	780001	790000	.	+	.	No comment	chr1.780001.790000	.	.	1
chr1	window	CDS	780001	790000	.	+	.	No comment	chr1.780001.790000	.	.	1
chr1	window	gene	790001	800000	.	+	.	No comment	chr1.790001.800000	.	.	1
chr1	window	CDS	790001	800000	.	+	.	No comment	chr1.790001.800000	.	.	1
chr1	window	gene	800001	810000	.	+	.	No comment	chr1.800001.810000	.	.	1
chr1	window	CDS	800001	810000	.	+	.	No comment	chr1.800001.810000	.	.	1
chr1	window	gene	810001	820000	.	+	.	No comment	chr1.810001.820000	.	.	1
chr1	window	CDS	810001	820000	.	+	.	No comment	chr1.810001.820000	.	.	1
chr1	window	gene	820001	830000	.	+	.	No comment	chr1.820001.830000	.	.	1
chr1	window	CDS	820001	830000	.	+	.	No comment	chr1.820001.830000	.	.	1
chr1	window	gene	830001	840000	.	+	.	No comment	chr1.830001.840000	.	.	1
chr1	window	CDS	830001	840000	.	+	.	No comment	chr1.830001.840000	.	.	1
chr1	window	gene	840001	850000	.	+	.	No comment	chr1.840001.850000	.	.	1
chr1	window	CDS	840001	850000	.	+	.	No comment	chr1.840001.850000	.	.	1
chr1	window	gene	850001	860000	.	+	.	No comment	chr1.850001.860000	.	.	1
chr1	window	CDS	850001	860000	.	+	.	No comment	chr1.850001.860000	.	.	1
chr1	window	gene	860001	870000	.	+	.	No comment	chr1.860001.870000	.	.	1
chr1	window	CDS	860001	870000	.	+	.	No comment	chr1.860001.870000	.	.	1
chr1	window	gene	870001	880000	.	+	.	No comment	chr1.870001.880000	.	.	1
chr1	window	CDS	870001	880000	.	+	.	No comment	chr1.870001.880000	.	.	1
chr1	window	gene	880001	890000	.	+	.	No comment	chr1.880001.890000	.	.	1
chr1	window	CDS	880001	890000	.	+	.	No comment	chr1.880001.890000	.	.	1
chr1	window	gene	890001	900000	.	+	.	No comment	chr1.890001.900000	.	.	1
chr1	window	CDS	890001	900000	.	+	.	No comment	chr1.890001.900000	.	.	1
chr1	window	gene	900001	910000	.	+	.	No comment	chr1.900001.910000	.	.	1
chr1	window	CDS	900001	910000	.	+	.	No comment	chr1.900001.910000	.	.	1
chr1	window	gene	910001	920000	.	+	.	No comment	chr1.910001.920000	.	.	1
chr1	window	CDS	910001	920000	.	+	.	No comment	chr1.910001.920000	.	.	1
chr1	window	gene	920001	930000	.	+	.	No comment	chr1.920001.930000	.	.	1
chr1	window	CDS	920001	930000	.	+	.	No comment	chr1.920001.930000	.	.	1
chr1	window	gene	930001	940000	.	+	.	No comment	chr1.930001.940000	.	.	1
chr1	window	CDS	930001	940000	.	+	.	No comment	chr1.930001.940000	.	.	1
chr1	window	gene	940001	950000	.	+	.	No comment	chr1.940001.950000	.	.	1
chr1	window	CDS	940001	950000	.	+	.	No comment	chr1.940001.950000	.	.	1
chr1	window	gene	950001	960000	.	+	.	No comment	chr1.950001.960000	.	.	1
chr1	window	CDS	950001	960000	.	+	.	No comment	chr1.950001.960000	.	.	1
chr1	window	gene	960001	970000	.	+	.	No comment	chr1.960001.970000	.	.	1
chr1	window	CDS	960001	970000	.	+	.	No comment	chr1.960001.970000	.	.	1
chr1	window	gene	970001	980000	.	+	.	No comment	chr1.970001.980000	.	.	1
chr1	window	CDS	970001	980000	.	+	.	No comment	chr1.970001.980000	.	.	1
chr1	window	gene	980001	990000	.	+	.	No comment	chr1.980001.990000	.	.	1
chr1	window	CDS	980001	990000	.	+	.	No comment	chr1.980001.990000	.	.	1
chr1	window	gene	990001	1000000	.	+	.	No comment	chr1.990001.1000000	.	.	1
chr1	window	CDS	990001	1000000	.	+	.	No comment	chr1.990001.1000000	.	.	1
chr1	window	gene	1000001	1010000	.	+	.	No comment	chr1.1000001.1010000	.	.	1
chr1	window	CDS	1000001	1010000	.	+	.	No comment	chr1.1000001.1010000	.	.	1
chr1	window	gene	1010001	1020000	.	+	.	No comment	chr1.1010001.1020000	.	.	1
chr1	window	CDS	1010001	1020000	.	+	.	No comment	chr1.1010001.1020000	.	.	1
chr1	window	gene	1020001	1030000	.	+	.	No comment	chr1.1020001.1030000	.	.	1
chr1	window	CDS	1020001	1030000	.	+	.	No comment	chr1.1020001.1030000	.	.	1
chr1	window	gene	1030001	1040000	.	+	.	No comment	chr1.1030001.1040000	.	.	1
chr1	window	CDS	1030001	1040000	.	+	.	No comment	chr1.1030001.1040000	.	.	1
chr1	window	gene	1040001	1050000	.	+	.	No comment	chr1.1040001.1050000	.	.	1
chr1	window	CDS	1040001	1050000	.	+	.	No comment	chr1.1040001.1050000	.	.	1
chr1	window	gene	1050001	1060000	.	+	.	No comment	chr1.1050001.1060000	.	.	1
chr1	window	CDS	1050001	1060000	.	+	.	No comment	chr1.1050001.1060000	.	.	1
chr1	window	gene	1060001	1070000	.	+	.	No comment	chr1.1060001.1070000	.	.	1
chr1	window	CDS	1060001	1070000	.	+	.	No comment	chr1.1060001.1070000	.	.	1
chr1	window	gene	1070001	1080000	.	+	.	No comment	chr1.1070001.1080000	.	.	1
chr1	window	CDS	1070001	1080000	.	+	.	No comment	chr1.1070001.1080000	.	.	1
chr1	window	gene	1080001	1090000	.	+	.	No comment	chr1.1080001.1090000	.	.	1
chr1	window	CDS	1080001	1090000	.	+	.	No comment	chr1.1080001.1090000	.	.	1
chr1	window	gene	1090001	1100000	.	+	.	No comment	chr1.1090001.1100000	.	.	1
chr1	window	CDS	1090001	1100000	.	+	.	No comment	chr1.1090001.1100000	.	.	1
chr1	window	gene	1100001	1110000	.	+	.	No comment	chr1.1100001.1110000	.	.	1
chr1	window	CDS	1100001	1110000	.	+	.	No comment	chr1.1100001.1110000	.	.	1
chr1	window	gene	1110001	1120000	.	+	.	No comment	chr1.1110001.1120000	.	.	1
chr1	window	CDS	1110001	1120000	.	+	.	No comment	chr1.1110001.1120000	.	.	1
chr1	window	gene	1120001	1130000	.	+	.	No comment	chr1.1120001.1130000	.	.	1
chr1	window	CDS	1120001	1130000	.	+	.	No comment	chr1.1120001.1130000	.	.	1
chr1	window	gene	1130001	1140000	.	+	.	No comment	chr1.1130001.1140000	.	.	1
chr1	window	CDS	1130001	1140000	.	+	.	No comment	chr1.1130001.1140000	.	.	1
chr1	window	gene	1140001	1150000	.	+	.	No comment	chr1.1140001.1150000	.	.	1
chr1	window	CDS	1140001	1150000	.	+	.	No comment	chr1.1140001.1150000	.	.	1
chr1	window	gene	1150001	1160000	.	+	.	No comment	chr1.1150001.1160000	.	.	1
chr1	window	CDS	1150001	1160000	.	+	.	No comment	chr1.1150001.1160000	.	.	1
chr1	window	gene	1160001	1170000	.	+	.	No comment	chr1.1160001.1170000	.	.	1
chr1	window	CDS	1160001	1170000	.	+	.	No comment	chr1.1160001.1170000	.	.	1
chr1	window	gene	1170001	1180000	.	+	.	No comment	chr1.1170001.1180000	.	.	1
chr1	window	CDS	1170001	1180000	.	+	.	No comment	chr1.1170001.1180000	.	.	1
chr1	window	gene	1180001	1190000	.	+	.	No comment	chr1.1180001.1190000	.	.	1
chr1	window	CDS	1180001	1190000	.	+	.	No comment	chr1.1180001.1190000	.	.	1
chr1	window	gene	1190001	1200000	.	+	.	No comment	chr1.1190001.1200000	.	.	1
chr1	window	CDS	1190001	1200000	.	+	.	No comment	chr1.1190001.1200000	.	.	1
chr1	window	gene	1200001	1210000	.	+	.	No comment	chr1.1200001.1210000	.	.	1
chr1	window	CDS	1200001	1210000	.	+	.	No comment	chr1.1200001.1210000	.	.	1
chr1	window	gene	1210001	1220000	.	+	.	No comment	chr1.1210001.1220000	.	.	1
chr1	window	CDS	1210001	1220000	.	+	.	No comment	chr1.1210001.1220000	.	.	1
chr1	window	gene	1220001	1230000	.	+	.	No comment	chr1.1220001.1230000	.	.	1
chr1	window	CDS	1220001	1230000	.	+	.	No comment	chr1.1220001.1230000	.	.	1
chr1	window	gene	1230001	1240000	.	+	.	No comment	chr1.1230001.1240000	.	.	1
chr1	window	CDS	1230001	1240000	.	+	.	No comment	chr1.1230001.1240000	.	.	1
chr1	window	gene	1240001	1250000	.	+	.	No comment	chr1.1240001.1250000	.	.	1
chr1	window	CDS	1240001	1250000	.	+	.	No comment	chr1.1240001.1250000	.	.	1
chr1	window	gene	1250001	1260000	.	+	.	No comment	chr1.1250001.1260000	.	.	1
chr1	window	CDS	1250001	1260000	.	+	.	No comment	chr1.1250001.1260000	.	.	1
chr1	window	gene	1260001	1270000	.	+	.	No comment	chr1.1260001.1270000	.	.	1
chr1	window	CDS	1260001	1270000	.	+	.	No comment	chr1.1260001.1270000	.	.	1
chr1	window	gene	1270001	1280000	.	+	.	No comment	chr1.1270001.1280000	.	.	1
chr1	window	CDS	1270001	1280000	.	+	.	No comment	chr1.1270001.1280000	.	.	1
chr1	window	gene	1280001	1290000	.	+	.	No comment	chr1.1280001.1290000	.	.	1
chr1	window	CDS	1280001	1290000	.	+	.	No comment	chr1.1280001.1290000	.	.	1
chr1	window	gene	1290001	1300000	.	+	.	No comment	chr1.1290001.1300000	.	.	1
chr1	window	CDS	1290001	1300000	.	+	.	No comment	chr1.1290001.1300000	.	.	1
chr1	window	gene	1300001	1310000	.	+	.	No comment	chr1.1300001.1310000	.	.	1
chr1	window	CDS	1300001	1310000	.	+	.	No comment	chr1.1300001.1310000	.	.	1
chr1	window	gene	1310001	1320000	.	+	.	No comment	chr1.1310001.1320000	.	.	1
chr1	window	CDS	1310001	1320000	.	+	.	No comment	chr1.1310001.1320000	.	.	1
chr1	window	gene	1320001	1330000	.	+	.	No comment	chr1.1320001.1330000	.	.	1
chr1	window	CDS	1320001	1330000	.	+	.	No comment	chr1.1320001.1330000	.	.	1
chr1	window	gene	1330001	1340000	.	+	.	No comment	chr1.1330001.1340000	.	.	1
chr1	window	CDS	1330001	1340000	.	+	.	No comment	chr1.1330001.1340000	.	.	1
chr1	window	gene	1340001	1350000	.	+	.	No comment	chr1.1340001.1350000	.	.	1
chr1	window	CDS	1340001	1350000	.	+	.	No comment	chr1.1340001.1350000	.	.	1
chr1	window	gene	1350001	1360000	.	+	.	No comment	chr1.1350001.1360000	.	.	1
chr1	window	CDS	1350001	1360000	.	+	.	No comment	chr1.1350001.1360000	.	.	1
chr1	window	gene	1360001	1370000	.	+	.	No comment	chr1.1360001.1370000	.	.	1
chr1	window	CDS	1360001	1370000	.	+	.	No comment	chr1.1360001.1370000	.	.	1
chr1	window	gene	1370001	1380000	.	+	.	No comment	chr1.1370001.1380000	.	.	1
chr1	window	CDS	1370001	1380000	.	+	.	No comment	chr1.1370001.1380000	.	.	1
chr1	window	gene	1380001	1390000	.	+	.	No comment	chr1.1380001.1390000	.	.	1
chr1	window	CDS	1380001	1390000	.	+	.	No comment	chr1.1380001.1390000	.	.	1
chr1	window	gene	1390001	1400000	.	+	.	No comment	chr1.1390001.1400000	.	.	1
chr1	window	CDS	1390001	1400000	.	+	.	No comment	chr1.1390001.1400000	.	.	1
chr1	window	gene	1400001	1410000	.	+	.	No comment	chr1.1400001.1410000	.	.	1
chr1	window	CDS	1400001	1410000	.	+	.	No comment	chr1.1400001.1410000	.	.	1
chr1	window	gene	1410001	1420000	.	+	.	No comment	chr1.1410001.1420000	.	.	1
chr1	window	CDS	1410001	1420000	.	+	.	No comment	chr1.1410001.1420000	.	.	1
chr1	window	gene	1420001	1430000	.	+	.	No comment	chr1.1420001.1430000	.	.	1
chr1	window	CDS	1420001	1430000	.	+	.	No comment	chr1.1420001.1430000	.	.	1
chr1	window	gene	1430001	1440000	.	+	.	No comment	chr1.1430001.1440000	.	.	1
chr1	window	CDS	1430001	1440000	.	+	.	No comment	chr1.1430001.1440000	.	.	1
chr1	window	gene	1440001	1450000	.	+	.	No comment	chr1.1440001.1450000	.	.	1
chr1	window	CDS	1440001	1450000	.	+	.	No comment	chr1.1440001.1450000	.	.	1
chr1	window	gene	1450001	1460000	.	+	.	No comment	chr1.1450001.1460000	.	.	1
chr1	window	CDS	1450001	1460000	.	+	.	No comment	chr1.1450001.1460000	.	.	1
chr1	window	gene	1460001	1470000	.	+	.	No comment	chr1.1460001.1470000	.	.	1
chr1	window	CDS	1460001	1470000	.	+	.	No comment	chr1.1460001.1470000	.	.	1
chr1	window	gene	1470001	1480000	.	+	.	No comment	chr1.1470001.1480000	.	.	1
chr1	window	CDS	1470001	1480000	.	+	.	No comment	chr1.1470001.1480000	.	.	1
chr1	window	gene	1480001	1490000	.	+	.	No comment	chr1.1480001.1490000	.	.	1
chr1	window	CDS	1480001	1490000	.	+	.	No comment	chr1.1480001.1490000	.	.	1
chr1	window	gene	1490001	1500000	.	+	.	No comment	chr1.1490001.1500000	.	.	1
chr1	window	CDS	1490001	1500000	.	+	.	No comment	chr1.1490001.1500000	.	.	1
chr1	window	gene	1500001	1510000	.	+	.	No comment	chr1.1500001.1510000	.	.	1
chr1	window	CDS	1500001	1510000	.	+	.	No comment	chr1.1500001.1510000	.	.	1
chr1	window	gene	1510001	1520000	.	+	.	No comment	chr1.1510001.1520000	.	.	1
chr1	window	CDS	1510001	1520000	.	+	.	No comment	chr1.1510001.1520000	.	.	1
chr1	window	gene	1520001	1530000	.	+	.	No comment	chr1.1520001.1530000	.	.	1
chr1	window	CDS	1520001	1530000	.	+	.	No comment	chr1.1520001.1530000	.	.	1
chr1	window	gene	1530001	1540000	.	+	.	No comment	chr1.1530001.1540000	.	.	1
chr1	window	CDS	1530001	1540000	.	+	.	No comment	chr1.1530001.1540000	.	.	1
chr1	window	gene	1540001	1550000	.	+	.	No comment	chr1.1540001.1550000	.	.	1
chr1	window	CDS	1540001	1550000	.	+	.	No comment	chr1.1540001.1550000	.	.	1
chr1	window	gene	1550001	1560000	.	+	.	No comment	chr1.1550001.1560000	.	.	1
chr1	window	CDS	1550001	1560000	.	+	.	No comment	chr1.1550001.1560000	.	.	1
chr1	window	gene	1560001	1570000	.	+	.	No comment	chr1.1560001.1570000	.	.	1
chr1	window	CDS	1560001	1570000	.	+	.	No comment	chr1.1560001.1570000	.	.	1
chr1	window	gene	1570001	1580000	.	+	.	No comment	chr1.1570001.1580000	.	.	1
chr1	window	CDS	1570001	1580000	.	+	.	No comment	chr1.1570001.1580000	.	.	1
chr1	window	gene	1580001	1590000	.	+	.	No comment	chr1.1580001.1590000	.	.	1
chr1	window	CDS	1580001	1590000	.	+	.	No comment	chr1.1580001.1590000	.	.	1
chr1	window	gene	1590001	1600000	.	+	.	No comment	chr1.1590001.1600000	.	.	1
chr1	window	CDS	1590001	1600000	.	+	.	No comment	chr1.1590001.1600000	.	.	1
chr1	window	gene	1600001	1610000	.	+	.	No comment	chr1.1600001.1610000	.	.	1
chr1	window	CDS	1600001	1610000	.	+	.	No comment	chr1.1600001.1610000	.	.	1
chr1	window	gene	1610001	1620000	.	+	.	No comment	chr1.1610001.1620000	.	.	1
